Number,Name
4525,"Vaihinger, Dirk"
4526,"Vainikkala, Erkki"
4527,"Vajnšelʹbaum, Dmitrij"
4528,"Valdén, Pär-Olof"
4529,"Valentin, Karl"
4530,"Valentin, Stephan"
4531,"Valério, Fabrício"
4532,"Valta, Reijo"
4533,"Van Winkle, Ryan"
4534,"Vandenberg, Patricia"
4535,"Vandenberg, Philipp"
4536,"Vanderbeke, Birgit"
4537,"Vasilʹev, Vladimir E."
4538,"Vavrik, Elfriede"
4539,"Veber, Cholten"
4540,"Vegesack, Siegfried von"
4541,"Velasco, Stefanie de"
4542,"Veloso, Ana"
4543,"Vennebusch, Paulus"
4544,"Vennemann, Kevin"
4545,"Veran, Traude"
4546,Verband Deutscher Schriftsteller / Regionalgruppe Ostbayern
4547,"Vergne-Cain, Brigitte"
4548,"Verhagen, Kirsten."
4549,"Vermalle, Caroline"
4550,"Vermes, Timur"
4551,"Vérollet, Mischae͏̈l-Sarim"
4552,"Vertlib, Vladimir"
4553,"Veteranyi, Aglaja"
4554,"Vetere, Mischa"
4555,"Vetsch, Urs"
4556,"Vezelič, Budimir"
4557,"Viebig, Clara"
4558,"Viehweg, Frank"
4559,"Viesèr, Dolores"
4560,"Vigliani, Ada"
4561,"Vigneron, Emile"
4562,"Vila-Matas, Enrique"
4563,"Vilar, Esther"
4564,"Vilas-Boas, Gonçalo"
4565,"Viļķina, Lora"
4566,"Vilshöfer, Claudia"
4567,"Vincenz, Marc"
4568,"Vindras, Anne-Marie"
4569,"Viragh, Christina"
4570,"Vízdalová, Ivana"
4571,"Vlasak, Kurt"
4572,"Vlaški, Mladen"
4573,"Vlcek, Ernst"
4574,"Vlcek, Ernst, 1941-2008"
4575,"Vodušek, Božo"
4576,"Vogel, Alois"
4577,"Vogel, Bruno"
4578,"Vögel, Stefan"
4579,"Vogel, Thomas"
4580,"Vogt, Walter"
4581,"Völker, Peter"
4582,"Volkers, Mara"
4583,"Volkmann-Leander, Richard von"
4584,"Vollenbruch, Astrid"
4585,"Völler, Eva"
4586,"Voltz, William"
4587,"Volz, William"
4588,"von Goethe, Johann Wolfgang"
4589,"Vonnegut, Kurt"
4590,"Voosen, Roman"
4591,"Voß, Johann Heinrich"
4592,"Voss, Richard"
4593,"Voß, Tina"
4594,"Voss, Willi"
4595,"Vosseler, Nicole C."
4596,"Vouk, Erika"
4597,"Vredendaal, Jaap van"
4598,"Vyoral, Hannes"
4599,"Waberer, Keto von"
4600,"Wachowiak, Eugeniusz"
4601,"Wackenroder, Wilhelm Heinrich"
4602,"Wackwitz, Stephan"
4603,"Wagenbach, Klaus"
4604,"Wagner, David"
4605,"Wagner, Heike K."
4606,"Wagner, Jan"
4607,"Wagner, Jan Costin"
4608,"Wagner, Richard"
4609,"Wajsbrot, Cécile"
4610,"Walden, Laura"
4611,"Waldis, Burkhard"
4612,"Walke, Susan"
4613,"Waller, Kornelia"
4614,"Wallhof, Hans"
4615,"Wallner, Bernard"
4616,"Wallner, Michael"
4617,"Walloth, Wilhelm"
4618,"Wallrafen, Jutta"
4619,"Walser, Alissa"
4620,"Walser, Johanna"
4621,"Walser, Martin"
4622,"Walser, Robert"
4623,"Walser, Theresia"
4624,"Walter, Dieter"
4625,"Walter, Gabriele"
4626,"Walter, Nicole"
4627,"Walter, Otto F."
4628,"Walter, Patricia"
4629,Walther &lt
4630,"Walz, Eric"
4631,"Wambrechtsamer, Anna"
4632,"Wanageeska, J. M."
4633,"Wandeler-Deck, Elisabeth"
4634,"Wandelère, Frédéric"
4635,"Wander, Fred"
4636,"Wang, David L."
4637,"Wang, Shi ying"
4638,"Wanner, Heike"
4639,"Wantula, Kathinka"
4640,"Waschkau, Paul M."
4641,"Wase, Dick"
4642,"Wassermann, Jakob"
4643,"Wassermann, Sabine"
4644,"Watanabe, Hirosuke"
4645,"Waterhouse, Peter"
4646,"Waters, Joe"
4647,"Waters, Shirley"
4648,"Wattin, Danny"
4649,"Wawerzinek, Peter"
4650,"Wawrzyniak, Zdzisław"
4651,"Webber, Andrew"
4652,"Weber, Anne"
4653,"Weber, Carl Maria von"
4654,"Weber, Gerhard"
4655,"Weber, Günther"
4656,"Weber, Ilse"
4657,"Weber, Peter"
4658,"Weber, Renate"
4659,"Weber, Waldemar"
4660,"Weckmann, André"
4661,"Wedekind, Frank"
4662,"Weerth, Georg"
4663,"Wehrli, Peter K."
4664,"Weick, Hermann"
4665,"Weidenfeld, Nathalie"
4666,"Weidenheim, Johannes"
4667,"Weidermann, Volker"
4668,"Weigand, Karla"
4669,"Weigl, Barbara"
4670,"Weigold, Christof"
4671,"Weihe, Richard"
4672,"Weil, Grete"
4673,"Weiler, Jan"
4674,"Weill, Erwin"
4675,"Weill, Kurt"
4676,"Weininger, Otto"
4677,"Weinland, David Friedrich"
4678,"Weise, Christian"
4679,"Weiser, Franz"
4680,"Weiss, Christian"
4681,"Weiß, Ernst"
4682,"Weiss, Peter"
4683,"Weiss, Philipp"
4684,"Weiss, Siegfried"
4685,"Weiss, Volkmar"
4686,"Weissberg, Nea"
4687,"Weitzer, Horst"
4688,"Wekwerth, Rainer"
4689,"Wel, Reinier van"
4690,"Wellbery, David E."
4691,"Wellendorf, Elisabeth"
4692,"Wellerdiek, Karl-Heinz"
4693,"Wellershoff, Dieter"
4694,"Wells, Benedict"
4695,"Welp, Anette"
4696,"Welsh, Renate"
4697,"Welskopf-Henrich, Liselotte"
4698,"Welter, Andreas"
4699,"Welzel, Christian S."
4700,"Wenders, Wim"
4701,"Wendland, Martin"
4702,"Wendt, Albert"
4703,"Weng, Joan"
4704,"Wening, Andreas"
4705,"Wenzel, Hans-Eckardt"
4706,"Werfel, Franz"
4707,"Werner, Christoph"
4708,"Werner, Heinz"
4709,"Werner, Markus"
4710,"Werth, Babette"
4711,"Werth, Jürgen"
4712,"Wertheimer, Jürgen"
4713,"Wery, Ernestine"
4714,"Werz, Sabine"
4715,"Wessel, Elsbeth"
4716,"Westphalen, Joseph von"
4717,"Wetzel, Maike"
4718,"Weve, Sylvia"
4719,"Wewerka, Michael"
4720,"Whitehill, Robert Blake"
4721,"Whobrey, William T."
4722,"Wich, Henriette"
4723,"Wichner, Ernest"
4724,"Wickert, Erwin"
4725,"Wickram, Jörg"
4726,"Widder, Bernhard"
4727,"Widiarto, Ingrid"
4728,"Widmer, Samuel"
4729,"Widmer, Urs"
4730,"Wiechert, Ernst"
4731,"Wiedemann, Ferdinand Johann"
4732,"Wieke, Thomas"
4733,"Wieland, Christoph Martin"
4734,"Wieland, Rayk"
4735,"Wieland, Ursula"
4736,"Wienbruch, Anny"
4737,"Wieners, Annette"
4738,"Wies, Ernst W."
4739,"Wiese, Brigitte"
4740,"Wiesenthal, Simon"
4741,"Wieser, Lojze"
4742,"Wiesner, Herbert"
4743,"Wigmore, Richard"
4744,"Wilbert, Jürgen"
4745,"Wilde, Oscar"
4746,"Wildenhain, Michael"
4747,"Wilhelm, Andreas"
4748,"Wilhelm, Chadia"
4749,"Wilhelm, Hans"
4750,"Wilhelm, Uwe"
4751,"Wilken, U. H."
4752,"Wilkinson, Marta L."
4753,"Wilkomirski, Binjamin"
4754,"Willett, John"
4755,"Willi, Jean"
4756,"Williges, Fabian W."
4757,Willigis
4758,"Willkomm, Moritz"
4759,"Willmann, Klaus"
4760,"Willmann, Thomas"
4761,"Willson, Amos Leslie"
4762,"Wilms, Anila"
4763,"Wilpert, Bettina"
4764,"Wilson, Robert"
4765,"Wiltenburg, Joy"
4766,"Winckler, Britta"
4767,"Winder, Ludwig"
4768,"Wings, Veronica"
4769,"Winiewicz, Lida"
4770,"Winkelmann, Andreas"
4771,"Winkels, Leander"
4772,"Winkler, Josef"
4773,"Winkler, Katharina"
4774,"Winkler, Mechthild"
4775,"Winkler, Philipp"
4776,"Winner, Jonas"
4777,"Winsloe, Christa"
4778,"Winter, Detlev G."
4779,"Winter, Hanna"
4780,"Winter, Judith"
4781,"Winter, Karen"
4782,"Winter, Lena"
4783,"Winter, Sophie"
4784,"Winterberg, Liv"
4785,"Winterfeld, Ulrich"
4786,"Winterfield, O. S."
4787,"Wintersteiner, Marianne"
4788,"Wiplinger, Peter Paul"
4789,Wirnt &lt
4790,"Wirz, Mario"
4791,"Wißkirchen, Hans"
4792,"Wissmann, Daniel Douglas"
4793,"Witeschnik, Alexander"
4794,"Wittchen-Barełkowska, Agata, (1981-). Redaktor"
4795,"Wittenwiler, Heinrich"
4796,"Wittmann, Dominik"
4797,"Wittmer, Irina"
4798,"Wittpennig, Susanne"
4799,"Wittstock, Erwin"
4800,"Wittula, Anna"
4801,"Wittwer, Siegfried"
4802,"Witzel, Frank"
4803,"Witzel, Holger"
4804,"Witzko, Karl-Heinz"
4805,"Wlislocki, Heinrich von"
4806,"Wochele, Rainer"
4807,"Wöckener, Gerrit"
4808,"Wodin, Natascha"
4809,"Woelk, Ulrich"
4810,"Woest, Peter"
4811,"Wogrolly, Monika"
4812,"Wohl, Louis de"
4813,"Wöhlcke, Manfred"
4814,"Wohlfahrt, Thomas"
4815,"Wohmann, Gabriele"
4816,"Woinowitsch, Olga"
4817,"Wojnakowska-Jabłońska, Paulina"
4818,"Wolf, Christa"
4819,"Wolf, Christa, 1929-2011"
4820,"Wolf, Daniel"
4821,"Wolf, Doris"
4822,"Wolf, Hugo"
4823,"Wolf, Julia"
4824,"Wolf, Klaus-Peter"
4825,"Wolf, M. Charlotte"
4826,"Wolf, Ror"
4827,"Wolf, Uljana"
4828,"Wolf, Victoria"
4829,"Wolfensberger, William"
4830,"Wolff, Freda"
4831,"Wolff, Karl Felix"
4832,"Wolff, Steffi von"
4833,"Wolfgruber, Gernot"
4834,"Wölfli, Adolf"
4835,Wolfram &lt
4836,"Wolfram, Gernot"
4837,"Wolfrum, Christine"
4838,"Wollinger, Thomas"
4839,"Wollscheid, Achim"
4840,"Wollschläger, Hans"
4841,"Wollwerth, Maria"
4842,"Wondratschek, Wolf"
4843,"Wood, Barbara"
4844,"Woodiwiss, Kathleen E."
4845,"Woolf, Marah"
4846,"Woop, Reiner"
4847,"Wörishöffer, Karl"
4848,"Wörishöffer, Sophie"
4849,"Worm, Heinz-Lothar"
4850,"Worms, Martina"
4851,"Wörtche, Thomas"
4852,"Wortmann, Marc"
4853,"Wortsman, Peter"
4854,"Wöss, Fritz"
4855,"Wothe, Anny"
4856,"Wright, Chantal"
4857,"Wu, Jingzi"
4858,"Wühr, Paul"
4859,"Wulf, Berthold"
4860,"Wulf, Franziska"
4861,"Wülfing, Sulamith"
4862,"Wunderer, R."
4863,"Wunn, Carsten"
4864,"Wunnicke, Christine"
4865,"Würger, Takis"
4866,"Wurm, Franz"
4867,"Wurmitzer, Mario"
4868,"Würzbach, Natascha"
4869,"Wüster, Jakob"
4870,"Wustmann, Gerrit"
4871,"Wyss, Johann Rudolf"
4872,"Xammar, Eugeni"
4873,Xokonoschtletl
4874,"Yamaguchi, Shirō"
4875,"Yamamoto, Yoshiki"
4876,"Yamashita, Hajime"
4877,"Yamazaki, Shōho"
4878,"Yang, Wuneng"
4879,"Yeşilöz, Yusuf"
4880,"Yildiz, Jasmin"
4881,"York, Alice N."
4882,"Youkhana, Sargon"
4883,"Yuan, Kanghan"
4884,"Zabel, Eugen"
4885,"Zach, Bastian"
4886,"Zacharias, Thomas"
4887,"Zaera Landeira, Maruxa"
4888,"Zahn, Clemens"
4889,"Zaimoglu, Feridun"
4890,"Zajac, Peter"
4891,"Żak, Krzysztof"
4892,"Zand, Herbert"
4893,"Zander, Hans Conrad"
4894,"Zaprucka, Julita Izabela"
4895,"Zarski, Krzysztof"
4896,"Zauner, Friedrich Ch."
4897,"Zech, Paul"
4898,"Zeh, Juli"
4899,"Zeindler, Peter"
4900,"Zeiner, Monika"
4901,"Zeise, Franz"
4902,"Zeitler, Josef"
4903,"Zeiz, August Hermann"
4904,"Zelik, Raul"
4905,"Zeller, Eva"
4906,"Zeller, Eva Christina"
4907,"Zeller, Michael"
4908,"Zelter, Joachim"
4909,"Zemme, Ulrike"
4910,"Zenker, Helmut"
4911,"Zhu, Junping"
4912,"Zhu, Liuhua"
4913,"Zieger, Ulrich"
4914,"Ziegler, Claudia"
4915,"Ziegler, Reinhold"
4916,"Ziegler, Thomas"
4917,"Ziegler, Zdeněk"
4918,"Zieliński, Adam"
4919,"Ziesche, Maria Calasanz"
4920,"Zietsch, Uschi"
4921,"Zigan, Margarete"
4922,"Zils, Diethard"
4923,"Zimmer, Anja"
4924,"Zimmer, Dieter"
4925,"Zimmermann, Christa-Maria"
4926,"Zimmermann, Katharina"
4927,"Zimnik, Reiner"
4928,"Zimny, Margit"
4929,"Zinn, Dorit"
4930,"Zipes, Jack"
4931,"Zipperer, Melanie"
4932,"Zippert, Hans"
4933,"Zischler, Hanns"
4934,"Zitelmann, Arnulf"
4935,"Živojinović, Branimir"
4936,"Żmij-Zielińska, Danuta"
4937,"Zoche, Hermann-Josef"
4938,"Zoderer, Joseph"
4939,"Zoderer, Joseph, 1935-"
4940,"Zoeke, Barbara"
4941,"Zöller, Martin"
4942,"Zöllner, Angelika"
4943,"Zownir, Miron"
4944,"Zschokke, Matthias"
4945,"Zubiaur, Ibon"
4946,"Zuckmayer, Carl"
4947,"Zukoshi, Ryōhei"
4948,"Župans'kyj, Oleh I."
4949,"Zur Nieden, Eckart"
4950,"Zürn, Unica"
4951,"Zweig, Arnold"
4952,"Zweig, Stefan"
4953,"Zweig, Stefanie"
4954,"Zybell, Jo"
4955,"ʿAbbās, Bahǧat"
4956,"ʿAbdallāhī, ʿAlī"
4957,"ʿAbdullāhī, ʿAlī"
4958,"Браун, Лили"
4959,"Гейне, Генріх"
4960,"Гете, Иоганн Вольфганг"
4961,"Гримм, Братья"
4962,"Захер-Мазох, Леопольд фон"
4963,"Майринк, Густав"
